route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
304-2143,304,"Northsore Hamilton Loop via Racecourse Rd",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/304,8DC63F,000000
305-2063,305,"Hamilton - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/305,8DC63F,000000
305-2143,305,"Hamilton - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/305,8DC63F,000000
306-2063,306,"Nudgee/Toombul - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/306,8DC63F,000000
306-2143,306,"Nudgee/Toombul - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/306,8DC63F,000000
307-2063,307,"Northgate East - Toombul Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/307,8DC63F,000000
307-2143,307,"Northgate East - Toombul Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/307,8DC63F,000000
308-2063,308,"Toombul - Chermside Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/308,8DC63F,000000
308-2143,308,"Toombul - Chermside Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/308,8DC63F,000000
310-2063,310,"Brighton - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/310,8DC63F,000000
310-2143,310,"Brighton - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/310,8DC63F,000000
311-2063,311,"Brighton - Sandgate (Community Bus 1)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/311,8DC63F,000000
311-2143,311,"Brighton - Sandgate (Community Bus 1)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/311,8DC63F,000000
312-2063,312,"Sandgate - Brighton (Community Bus 2)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/312,8DC63F,000000
312-2143,312,"Sandgate - Brighton (Community Bus 2)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/312,8DC63F,000000
313-2063,313,"Shorncliffe (Community Bus)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/313,8DC63F,000000
313-2143,313,"Shorncliffe (Community Bus)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/313,8DC63F,000000
314-2063,314,"Sandgate - Deagon & Shorncliffe (Community Bus)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/314,8DC63F,000000
314-2143,314,"Sandgate - Deagon & Shorncliffe (Community Bus)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/314,8DC63F,000000
320-2063,320,"Chermside - City via Wavell Heights",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/320,8DC63F,000000
320-2143,320,"Chermside - City via Wavell Heights",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/320,8DC63F,000000
321-2063,321,"Toombul - City via Kalinga",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/321,8DC63F,000000
321-2143,321,"Toombul - City via Kalinga",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/321,8DC63F,000000
322-2063,322,"Chermside - City via Toombul",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/322,8DC63F,000000
322-2143,322,"Chermside - City via Toombul",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/322,8DC63F,000000
325-2063,325,"Boondall - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/325,8DC63F,000000
325-2143,325,"Boondall - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/325,8DC63F,000000
326-2063,326,"Bracken Ridge - Toombul via Sandgate, Geebung",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/326,8DC63F,000000
326-2143,326,"Bracken Ridge - Toombul via Sandgate, Geebung",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/326,8DC63F,000000
327-2063,327,"Strathpine - Bracken Ridge & Toombul",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/327,8DC63F,000000
327-2143,327,"Strathpine - Bracken Ridge & Toombul",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/327,8DC63F,000000
329-2063,329,"Bracken Ridge - Carseldine via Lacey Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/329,8DC63F,000000
329-2143,329,"Bracken Ridge - Carseldine via Lacey Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/329,8DC63F,000000
330-2063,330,"Bracken Ridge - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/330,8DC63F,000000
330-2143,330,"Bracken Ridge - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/330,8DC63F,000000
333-2063,333,"Chermside - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/333,8DC63F,000000
333-2143,333,"Chermside - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/333,8DC63F,000000
334-2063,334,"Chermside - City via Kedron",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/334,8DC63F,000000
334-2143,334,"Chermside - City via Kedron",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/334,8DC63F,000000
335-2063,335,"Sandgate - City Express via Kirby Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/335,8DC63F,000000
335-2143,335,"Sandgate - City Express via Kirby Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/335,8DC63F,000000
336-2063,336,"Chermside Clockwise Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/336,8DC63F,000000
336-2143,336,"Chermside Clockwise Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/336,8DC63F,000000
337-2063,337,"Chermside Anti-Clockwise Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/337,8DC63F,000000
337-2143,337,"Chermside Anti-Clockwise Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/337,8DC63F,000000
338-2063,338,"Strathpine - Chermside",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/338,8DC63F,000000
338-2143,338,"Strathpine - Chermside",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/338,8DC63F,000000
340-2063,340,"Carseldine - Woolloongabba Express via City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/340,8DC63F,000000
340-2143,340,"Carseldine - Woolloongabba Express via City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/340,8DC63F,000000
345-2063,345,"Aspley - City Express via Maundrell Terrace",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/345,8DC63F,000000
345-2143,345,"Aspley - City Express via Maundrell Terrace",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/345,8DC63F,000000
346-2063,346,"Aspley - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/346,8DC63F,000000
346-2143,346,"Aspley - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/346,8DC63F,000000
350-2063,350,"Aspley - City Express via Bridgeman Downs",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/350,8DC63F,000000
350-2143,350,"Aspley - City Express via Bridgeman Downs",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/350,8DC63F,000000
351-2063,351,"Aspley - City Rocket via Bridgeman Downs",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/351,8DC63F,000000
351-2143,351,"Aspley - City Rocket via Bridgeman Downs",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/351,8DC63F,000000
352-2063,352,"McDowall - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/352,8DC63F,000000
352-2143,352,"McDowall - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/352,8DC63F,000000
353-2063,353,"Chermside - City via McDowall",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/353,8DC63F,000000
353-2143,353,"Chermside - City via McDowall",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/353,8DC63F,000000
354-2063,354,"Mitchelton - Chermside",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/354,8DC63F,000000
354-2143,354,"Mitchelton - Chermside",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/354,8DC63F,000000
357-2063,357,"Brendale - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/357,8DC63F,000000
357-2143,357,"Brendale - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/357,8DC63F,000000
359-2063,359,"Eatonvale - City Express via Albany Village",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/359,8DC63F,000000
359-2143,359,"Eatonvale - City Express via Albany Village",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/359,8DC63F,000000
360-2063,360,"Brookside - City via Everton Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/360,8DC63F,000000
360-2143,360,"Brookside - City via Everton Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/360,8DC63F,000000
361-2063,361,"Mitchelton - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/361,8DC63F,000000
361-2143,361,"Mitchelton - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/361,8DC63F,000000
362-2063,362,"The Gap - Mitchelton",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/362,8DC63F,000000
362-2143,362,"The Gap - Mitchelton",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/362,8DC63F,000000
363-2063,363,"Herston - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/363,8DC63F,000000
363-2143,363,"Herston - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/363,8DC63F,000000
364-2063,364,"Herston - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/364,8DC63F,000000
364-2143,364,"Herston - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/364,8DC63F,000000
367-2063,367,"Great Western SC - Upper Kedron via Ferny Grove",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/367,8DC63F,000000
367-2143,367,"Great Western SC - Upper Kedron via Ferny Grove",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/367,8DC63F,000000
369-2063,369,"Mitchelton - Toombul via Stafford",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/369,8DC63F,000000
369-2143,369,"Mitchelton - Toombul via Stafford",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/369,8DC63F,000000
370-2063,370,"City - Chermside",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/370,8DC63F,000000
370-2143,370,"City - Chermside",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/370,8DC63F,000000
372-2063,372,"Ashgrove - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/372,8DC63F,000000
372-2143,372,"Ashgrove - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/372,8DC63F,000000
373-2063,373,"Ashgrove - City via Ashgrove Avenue",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/373,8DC63F,000000
373-2143,373,"Ashgrove - City via Ashgrove Avenue",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/373,8DC63F,000000
375-2063,375,"Bardon - Stafford via City/Valley",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/375,8DC63F,000000
375-2143,375,"Bardon - Stafford via City/Valley",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/375,8DC63F,000000
376-2063,376,"Stafford - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/376,8DC63F,000000
376-2143,376,"Stafford - City Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/376,8DC63F,000000
377-2063,377,"Ashgrove - City via Kennedy Terrace",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/377,8DC63F,000000
377-2143,377,"Ashgrove - City via Kennedy Terrace",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/377,8DC63F,000000
378-2063,378,"Ashgrove - City via Arthur Terrace",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/378,8DC63F,000000
378-2143,378,"Ashgrove - City via Arthur Terrace",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/378,8DC63F,000000
379-2063,379,"Grange/Ashgrove - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/379,8DC63F,000000
379-2143,379,"Grange/Ashgrove - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/379,8DC63F,000000
380-2063,380,"The Gap - City via Hilder Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/380,8DC63F,000000
380-2143,380,"The Gap - City via Hilder Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/380,8DC63F,000000
381-2063,381,"The Gap - City via Payne Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/381,8DC63F,000000
